,,,Communication History Report,,,,,,,
,,,5/29/18 10:28 AM,,,,,,,
"* Maximum 50,000 records",,,,,,,,,,
Date Time From,,,Date Time To,,,,,,,
Duration From,,,Duration To,,,,,,,
Calling Number,,,,,,,,,,
Category,,,,,,,,,,
ResourceAOR,,,,,,,,,,
User,,,,,,,,,,
Call Type,,,,,,,,,,
Call Usage,,,,,,,,,,
Destination,,,,,,,,,,
Priority,,,,,,,,,,
History,Full,,,,,,,,,
Date/Time,User,Call Type,EventType,From,To,Duration,RingTime,PTT Duration,ConnectionID,AnsweringPartyName
Enterprise Call Id,,,,,,,,,,
24/05/2018 14:49:15,pperez,record,Received,NiceCssDaSipRecorder,1450,00:10:28,4,0,Conn_299_192.168.33.164_1527191350629,NULL
Enterprise Call Id,Call_165_192.168.33.164_1527191350656,,,,,,,,,
24/05/2018 14:49:15,pperez,record,Received,NiceCssDaSipRecorder,1450,00:10:28,4,0,Conn_300_192.168.33.164_1527191350656,NULL
Enterprise Call Id,Call_162_192.168.33.164_1527190473406,,,,,,,,,
24/05/2018 14:34:38,pperez,record,Received,NiceCssDaSipRecorder,1450,00:14:31,4,0,Conn_294_192.168.33.164_1527190473406,NULL
Enterprise Call Id,Call_161_192.168.33.164_1527190473400,,,,,,,,,
24/05/2018 14:34:38,pperez,record,Received,NiceCssDaSipRecorder,1450,00:14:31,4,0,Conn_292_192.168.33.164_1527190473400,NULL
Enterprise Call Id,Call_160_192.168.33.164_1527190473397,,,,,,,,,
24/05/2018 14:34:38,pperez,record,Received,NiceCssDaSipRecorder,1450,00:14:31,4,0,Conn_291_192.168.33.164_1527190473396,NULL
Enterprise Call Id,,,,,,,,,,
24/05/2018 13:00:52,pperez,resource,Missed,,1450,00:00:00,5,0,,NULL
Enterprise Call Id,Call_158_192.168.33.164_1527184099802,,,,,,,,,
24/05/2018 12:48:20,pperez,resource,Initiated,1450,00331381447233,00:00:05,1,0,Conn_286_192.168.33.164_1527184099789,NULL
Enterprise Call Id,Call_157_192.168.33.164_1527183841895,,,,,,,,,
24/05/2018 12:44:09,pperez,resource,Received,,1450,00:00:01,7,0,Conn_285_192.168.33.164_1527183849125,NULL
Enterprise Call Id,Call_156_192.168.33.164_1527183613062,,,,,,,,,
24/05/2018 12:40:19,pperez,resource,Received,,1450,00:00:07,5,0,Conn_283_192.168.33.164_1527183619000,NULL
Enterprise Call Id,Call_155_192.168.33.164_1527183351741,,,,,,,,,
24/05/2018 12:35:54,pperez,resource,Received,,1450,00:00:03,2,0,Conn_281_192.168.33.164_1527183354180,NULL
Enterprise Call Id,Call_154_192.168.33.164_1527183053621,,,,,,,,,
24/05/2018 12:30:54,pperez,resource,Initiated,1450,05935500,00:00:07,1,0,Conn_278_192.168.33.164_1527183053606,NULL
Enterprise Call Id,Call_153_192.168.33.164_1527182471450,,,,,,,,,
24/05/2018 12:21:24,pperez,resource,Received,,1450,00:00:00,12,0,Conn_277_192.168.33.164_1527182483956,NULL
Enterprise Call Id,Call_152_192.168.33.164_1527182281936,,,,,,,,,
24/05/2018 12:18:11,pperez,resource,Received,,1450,00:00:08,9,0,Conn_275_192.168.33.164_1527182291103,NULL
Enterprise Call Id,,,,,,,,,,
24/05/2018 12:17:18,pperez,resource,Missed,,1450,00:00:00,6,0,,NULL
Enterprise Call Id,Call_150_192.168.33.164_1527181831149,,,,,,,,,
24/05/2018 12:10:34,pperez,resource,Received,,1450,00:01:02,2,0,Conn_272_192.168.33.164_1527181833932,NULL
Enterprise Call Id,Call_149_192.168.33.164_1527181665102,,,,,,,,,
24/05/2018 12:07:56,pperez,resource,Received,,1450,00:00:09,11,0,Conn_270_192.168.33.164_1527181676198,NULL
Enterprise Call Id,Call_148_192.168.33.164_1527181587238,,,,,,,,,
24/05/2018 12:06:31,pperez,resource,Received,,1450,00:00:54,3,0,Conn_268_192.168.33.164_1527181590851,NULL
Enterprise Call Id,Call_145_192.168.33.164_1527181463464,,,,,,,,,
24/05/2018 12:04:27,pperez,record,Received,NiceCssDaSipRecorder,1450,01:01:03,3,0,Conn_264_192.168.33.164_1527181463463,NULL
Enterprise Call Id,Call_146_192.168.33.164_1527181463464,,,,,,,,,
24/05/2018 12:04:27,pperez,record,Received,NiceCssDaSipRecorder,1450,01:01:03,3,0,Conn_265_192.168.33.164_1527181463464,NULL
Enterprise Call Id,Call_147_192.168.33.164_1527181463465,,,,,,,,,
24/05/2018 12:04:27,pperez,record,Received,NiceCssDaSipRecorder,1450,01:01:03,3,0,Conn_266_192.168.33.164_1527181463465,NULL
Enterprise Call Id,,,,,,,,,,
24/05/2018 11:41:39,LineUser_CH,resource,Line,,2531,00:00:00,2,0,,NULL
24/05/2018 11:41:31,LineUser_CH,resource,Line,1450,1450,00:00:00,2,0,,NULL
24/05/2018 11:12:07,LineUser_CH,resource,Line,,2531,00:00:00,0,0,,NULL
24/05/2018 11:10:20,LineUser_CH,resource,Line,,2531,00:00:00,59,0,,NULL
24/05/2018 11:05:11,LineUser_CH,resource,Line,,1450,00:00:00,25,0,,NULL
24/05/2018 11:03:15,LineUser_CH,resource,Line,1450,1450,00:00:00,43,0,,NULL
24/05/2018 11:01:54,LineUser_CH,resource,Line,,1450,00:00:00,10,0,,NULL
